id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21756,"Trevor Adams","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,8,606,54.59076,660.59076,2.29232,662.88308,12.14616,675.02924,19.29232,694.32156,18.21924,712.5408,0.87439,713.41519,49.2369,762.65209,-762.65209,0,,,,,,,7752,4093,4007,86,1002,3,9
5051,"Michelle Ballantyne","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,1,Elected,1,1081,-79,1002,0,1002,0,1002,0,1002,0,1002,0,1002,0,1002,0,1002,,,,,,,7752,4093,4007,86,1002,3,9
21757,"David Black",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,3,123,1.02312,124.02312,1,125.02312,-125.02312,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7752,4093,4007,86,1002,3,9
21758,"Gordon Edgar",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,1,Elected,9,514,10.2312,524.2312,7.07308,531.30428,37.21924,568.52352,38.51156,607.03508,38.58464,645.61972,6.25118,651.8709,195.4406,847.3115,235.94494,1083.25644,,,,,,,7752,4093,4007,86,1002,3,9
21759,"Kenneth Gunn",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,7,392,4.45788,396.45788,7,403.45788,13.14616,416.60404,12.29232,428.89636,27.14616,456.04252,7.49549,463.53801,-463.53801,0,0,0,,,,,,,7752,4093,4007,86,1002,3,9
20099,"Barbra Harvie","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,2,122,0.80388,122.80388,-122.80388,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7752,4093,4007,86,1002,3,9
21760,"Nancy Norman","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,4,134,1.60776,135.60776,27.21924,162.827,8,170.827,-170.827,0,0,0,0,0,0,0,0,0,,,,,,,7752,4093,4007,86,1002,3,9
21761,"Scott Redpath","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,0,Excluded,5,147,1.0962,148.0962,17.14616,165.24236,11,176.24236,43.14616,219.38852,-219.38852,0,0,0,0,0,0,0,,,,,,,7752,4093,4007,86,1002,3,9
21762,"Elaine Thornton-Nicol","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002764,S13002764,Selkirkshire,1,1,Elected,6,888,0.87696,888.87696,52,940.87696,15.14616,956.02312,27,983.02312,48,1031.02312,-29.02312,1002,0,1002,0,1002,,,,,,,7752,4093,4007,86,1002,3,9
21700,"Stuart Bell","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002762,S13002762,"Tweeddale East",1,1,Elected,3,960,11.7376,971.7376,471.00608,1442.74368,-243.74368,1199,0,1199,,,,,,,,,,,,,,,8639,4838,4792,46,1199,3,5
19828,"Shona Haslam","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002762,S13002762,"Tweeddale East",1,1,Elected,1,1804,-605,1199,0,1199,0,1199,0,1199,,,,,,,,,,,,,,,8639,4838,4792,46,1199,3,5
21701,"Amanda Jane Kubie","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002762,S13002762,"Tweeddale East",1,0,Excluded,4,650,231.73376,881.73376,49.34752,931.08128,72.36903,1003.45031,-1003.45031,0,,,,,,,,,,,,,,,8639,4838,4792,46,1199,3,5
20947,"Simon Ritchie","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002762,S13002762,"Tweeddale East",1,0,Excluded,2,585,5.70112,590.70112,-590.70112,0,0,0,0,0,,,,,,,,,,,,,,,8639,4838,4792,46,1199,3,5
21702,"Robin Tatler",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002762,S13002762,"Tweeddale East",1,1,Elected,5,793,177.40544,970.40544,43.34144,1013.74688,79.62941,1093.37629,607.96182,1701.33811,,,,,,,,,,,,,,,8639,4838,4792,46,1199,3,5
10999,"Heather Anderson","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,1,Elected,1,1160,-7,1153,0,1153,0,1153,0,1153,0,1153,0,1153,,,,,,,,,,,8170,4688,4610,78,1153,3,8
6149,"John Anderson","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,0,Excluded,6,984,0.15075,984.15075,3,987.15075,16.01206,1003.16281,15.02412,1018.18693,12.02412,1030.21105,-1030.21105,0,,,,,,,,,,,8170,4688,4610,78,1153,3,8
8105,"Kris Chapman","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,1,Elected,7,768,1.16982,769.16982,14,783.16982,37.07236,820.24218,71.13266,891.37484,181.76679,1073.14163,119.0603,1192.20193,,,,,,,,,,,8170,4688,4610,78,1153,3,8
21685,"Tommy Davidson",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,0,Excluded,3,170,0.57285,170.57285,20.02412,190.59697,-190.59697,0,0,0,0,0,0,0,,,,,,,,,,,8170,4688,4610,78,1153,3,8
20100,"Catriona Hamilton","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,0,Excluded,5,218,3.32856,221.32856,17.05427,238.38283,24.22311,262.60594,70.20502,332.81096,-332.81096,0,0,0,,,,,,,,,,,8170,4688,4610,78,1153,3,8
21686,"Michael Needham",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,0,Excluded,2,73,0.09648,73.09648,-73.09648,0,0,0,0,0,0,0,0,0,,,,,,,,,,,8170,4688,4610,78,1153,3,8
21687,"Julia Reid","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,0,Excluded,4,201,0.53667,201.53667,4,205.53667,19.04221,224.57888,-224.57888,0,0,0,0,0,,,,,,,,,,,8170,4688,4610,78,1153,3,8
19833,"Eric Small","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002761,S13002761,"Tweeddale West",1,1,Elected,7,1036,0.18693,1036.18693,4.00603,1040.19296,57.05427,1097.24723,18.02412,1115.27135,8.01809,1123.28944,805.01809,1928.30753,,,,,,,,,,,8170,4688,4610,78,1153,3,8
20988,"Malcolm John Bell",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002777,S13002777,"Lerwick North",1,1,Elected,1,715.00000,-466.00000,249.00000,0.00000,249.00000,,,,,,,,,,,,,,,,,,,2351,1007,995,12,249,3,4
20989,"John Finlay Sinclair Fraser",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002777,S13002777,"Lerwick North",1,1,Elected,3,124.00000,119.92016,243.92016,43.80746,287.72762,,,,,,,,,,,,,,,,,,,2351,1007,995,12,249,3,4
20990,"Stephen Arthur Leask",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002777,S13002777,"Lerwick North",1,1,Elected,2,130.00000,207.25332,337.25332,-88.25332,249.00000,,,,,,,,,,,,,,,,,,,2351,1007,995,12,249,3,4
20991,"Thomas Williamson","Conservative and Unionist Party",shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002777,S13002777,"Lerwick North",1,0,"Not elected",,26.00000,28.67656,54.67656,14.24874,68.92530,,,,,,,,,,,,,,,,,,,2351,1007,995,12,249,3,4
21008,"Peter Campbell",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002778,S13002778,"Lerwick South",1,1,Elected,1,299.00000,0.00000,299.00000,0.00000,299.00000,0.00000,299.00000,,,,,,,,,,,,,,,,,3458,1510,1492,18,299,4,5
21009,"Cecil Laing Smith",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002778,S13002778,"Lerwick South",1,1,Elected,1,429.00000,-130.00000,299.00000,0.00000,299.00000,0.00000,299.00000,,,,,,,,,,,,,,,,,3458,1510,1492,18,299,4,5
21010,"Frances Valente",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002778,S13002778,"Lerwick South",1,0,Excluded,3,180.00000,40.60602,220.60602,47.73978,268.34580,-268.34580,0.00000,,,,,,,,,,,,,,,,,3458,1510,1492,18,299,4,5
21011,"Amanda Westlake",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002778,S13002778,"Lerwick South",1,1,Elected,4,190.00000,52.42419,242.42419,28.69209,271.11628,137.71565,408.83193,,,,,,,,,,,,,,,,,3458,1510,1492,18,299,4,5
21012,"Beatrice Wishart",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002778,S13002778,"Lerwick South",1,1,Elected,1,394.00000,0.00000,394.00000,-95.00000,299.00000,0.00000,299.00000,,,,,,,,,,,,,,,,,3458,1510,1492,18,299,4,5
20811,"Lynsay Anne Cunningham",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002772,S13002772,"North Isles",1,0,"Not elected",,76.00000,5.68204,81.68204,,,,,,,,,,,,,,,,,,,,,2242,1429,1413,16,354,3,5
21013,"Cecil Hughson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002772,S13002772,"North Isles",1,0,"Not elected",,185.00000,25.56918,210.56918,,,,,,,,,,,,,,,,,,,,,2242,1429,1413,16,354,3,5
21014,"Alec George Priest",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002772,S13002772,"North Isles",1,1,Elected,2,327.00000,48.07880,375.07880,,,,,,,,,,,,,,,,,,,,,2242,1429,1413,16,354,3,5
20812,"Duncan Simpson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002772,S13002772,"North Isles",1,1,Elected,1,453.00000,-99.00000,354.00000,,,,,,,,,,,,,,,,,,,,,2242,1429,1413,16,354,3,5
20813,"Ryan James Andrew Thomson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002772,S13002772,"North Isles",1,1,Elected,1,372.00000,0.00000,372.00000,,,,,,,,,,,,,,,,,,,,,2242,1429,1413,16,354,3,5
21015,"Julie Jemima Buchan",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002775,S13002775,"Shetland Central",1,0,"Not elected",,118.00000,21.61250,139.61250,7.26054,146.87304,22.52392,169.39696,,,,,,,,,,,,,,,,,2410,986,973,13,244,3,5
21016,"Mark Robert Burgess",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002775,S13002775,"Shetland Central",1,1,Elected,1,260.00000,0.00000,260.00000,-16.00000,244.00000,0.00000,244.00000,,,,,,,,,,,,,,,,,2410,986,973,13,244,3,5
21017,"Brian Nugent",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002775,S13002775,"Shetland Central",1,0,Excluded,3,84.00000,9.26250,93.26250,2.52273,95.78523,-95.78523,0.00000,,,,,,,,,,,,,,,,,2410,986,973,13,244,3,5
21018,"Davie Sandison",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002775,S13002775,"Shetland Central",1,1,Elected,1,320.00000,-76.00000,244.00000,0.00000,244.00000,0.00000,244.00000,,,,,,,,,,,,,,,,,2410,986,973,13,244,3,5
21019,"Ian Scott",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002775,S13002775,"Shetland Central",1,1,Elected,4,191.00000,23.03750,214.03750,3.13803,217.17553,46.34224,263.51777,,,,,,,,,,,,,,,,,2410,986,973,13,244,3,5
21020,"Alastair Thomas James Cooper",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002773,S13002773,"Shetland North",1,1,Elected,1,395.00000,0.00000,395.00000,,,,,,,,,,,,,,,,,,,,,2518,1210,1192,18,299,3,4
21021,"Isobel Johnson","Conservative and Unionist Party",shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002773,S13002773,"Shetland North",1,0,"Not elected",,48.00000,22.27878,70.27878,,,,,,,,,,,,,,,,,,,,,2518,1210,1192,18,299,3,4
20844,"Emma Louise Macdonald",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002773,S13002773,"Shetland North",1,1,Elected,2,240.00000,139.03609,379.03609,,,,,,,,,,,,,,,,,,,,,2518,1210,1192,18,299,3,4
21022,"Andrea Isabel Manson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002773,S13002773,"Shetland North",1,1,Elected,1,509.00000,-210.00000,299.00000,,,,,,,,,,,,,,,,,,,,,2518,1210,1192,18,299,3,4
20966,"Allison George Leslie Duncan",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002776,S13002776,"Shetland South",0,1,Elected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20967,"Robbie McGregor","Scottish National Party (SNP)",shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002776,S13002776,"Shetland South",0,1,Elected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20968,"George Smith",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002776,S13002776,"Shetland South",0,1,Elected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
21028,"Steven Coutts",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,1,Elected,4,175.00000,76.39764,251.39764,24.51814,275.91578,49.55442,325.47020,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
21029,"Catherine Hughson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,1,Elected,4,194.00000,61.61100,255.61100,19.10740,274.71840,45.75036,320.46876,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
21030,"Debra Jane Nicolson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,0,Excluded,3,81.00000,26.28736,107.28736,25.51814,132.80550,-132.80550,0.00000,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
21031,"Gary Robinson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,0,"Not elected",,179.00000,25.46588,204.46588,4.82148,209.28736,8.28592,217.57328,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
21032,"Theo Smith",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,1,Elected,1,521.00000,-214.00000,307.00000,0.00000,307.00000,0.00000,307.00000,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
21033,"Ian Tinkler",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2017-05-04,UTW:S13002774,S13002774,"Shetland West",1,0,Excluded,2,75.00000,15.60812,90.60812,-90.60812,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,2046,1236,1225,11,307,3,6
22529,"Andrew Bryden",Independent,south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-east,S13003090,"Ayr East",1,0,Excluded,2,293.00000,207.16513,500.16513,-500.16513,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,10197,5253,5204,49,1302,3,5
22530,"Chris Cullen","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-east,S13003090,"Ayr East",1,1,Elected,5,1148.00000,17.23185,1165.23185,58.59516,1223.82701,9.48123,1233.30824,693.12107,1926.42931,,,,,,,,,,,,,,,10197,5253,5204,49,1302,3,5
22531,"Mary Kilpatrick","Conservative and Unionist Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-east,S13003090,"Ayr East",1,1,Elected,1,2110.00000,-808.00000,1302.00000,0.00000,1302.00000,0.00000,1302.00000,0.00000,1302.00000,,,,,,,,,,,,,,,10197,5253,5204,49,1302,3,5
9109,"Brian McGinley","Labour Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-east,S13003090,"Ayr East",1,1,Elected,3,900.00000,241.62883,1141.62883,214.90320,1356.53203,-54.53203,1302.00000,0.00000,1302.00000,,,,,,,,,,,,,,,10197,5253,5204,49,1302,3,5
22532,"Ian McPherson","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-east,S13003090,"Ayr East",1,0,Excluded,4,753.00000,14.55134,767.55134,33.82930,801.38064,8.72536,810.10600,-810.10600,0.00000,,,,,,,,,,,,,,,10197,5253,5204,49,1302,3,5
20375,"Laura Brennan-Whitefield","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,1,Elected,1,1256.00000,0.00000,1256.00000,-271.00000,985.00000,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
22524,"Douglas Campbell","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,1,Elected,3,892.00000,10.41648,902.41648,235.60992,1138.02640,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
22525,"Ian Cavana","Labour Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,1,Elected,2,958.00000,57.07363,1015.07363,0.00000,1015.07363,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
22526,"Ian Davis","Conservative and Unionist Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,1,Elected,1,1258.00000,-273.00000,985.00000,0.00000,985.00000,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
22527,"Brenda Knox","Labour Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,0,"Not elected",,256.00000,30.38140,286.38140,5.17824,291.55964,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
22528,"Jamie McGeechan",Independent,south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-north,S13003089,"Ayr North",1,0,"Not elected",,300.00000,63.36692,363.36692,11.86680,375.23372,,,,,,,,,,,,,,,,,,,12828,5078,4920,158,985,4,6
2076,"Chic Brodie",Independent,south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,0,Excluded,3,506.00000,24.12950,530.12950,4.88241,535.01191,-535.01191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
20373,"Siobhian Brown","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,1,Elected,5,1267.00000,9.65180,1276.65180,0.33653,1276.98833,99.64265,1376.63098,630.07602,2006.70700,-371.70700,1635.00000,0.00000,1635.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
22533,"Allan Dorans","Scottish National Party (SNP)",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,0,Excluded,4,646.00000,7.72144,653.72144,0.79593,654.51737,69.44777,723.96514,-723.96514,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
22534,"Martin Dowey","Conservative and Unionist Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,1,Elected,1,3160.00000,-1525.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
5036,"Lee Lyons","Conservative and Unionist Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,1,Elected,2,1006.00000,841.15437,1847.15437,-212.15437,1635.00000,0.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,0.00000,1635.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
22535,"Liz Martin","Labour Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,0,Excluded,6,911.00000,41.02015,952.02015,9.02431,961.04446,110.23608,1071.28054,32.56262,1103.84316,144.29345,1248.13661,-1248.13661,0.00000,,,,,,,,,,,13997,8309,8171,138,1635,4,7
22536,"Derek McCabe","Conservative and Unionist Party",south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:ayr-west,S13003091,"Ayr West",1,1,Elected,7,675.00000,536.15749,1211.15749,189.03887,1400.19636,130.58059,1530.77695,16.60783,1547.38478,13.03297,1560.41775,305.21177,1865.62952,,,,,,,,,,,13997,8309,8171,138,1635,4,7
20371,"Alec Clark",Independent,south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:girvan-and-south-carrick,S13003094,"Girvan and South Carrick",1,1,Elected,1,1502.00000,-369.00000,1133.00000,0.00000,1133.00000,0.00000,1133.00000,0.00000,1133.00000,0.00000,1133.00000,,,,,,,,,,,,,8815,4607,4531,76,1133,3,6
22545,"Karen Clark-McCartney",Independent,south-ayrshire,"South Ayrshire",local.south-ayrshire.2017-05-04,UTW:girvan-and-south-carrick,S13003094,"Girvan and South Carrick",1,0,Excluded,5,429.00000,140.27757,569.27757,17.32360,586.60117,49.81947,636.42064,167.41202,803.83266,-803.83266,0.00000,,,,,,,,,,,,,8815,4607,4531,76,1133,3,6
